production_id,title,url,season_id,season_label,start_year
4636,Penn & Teller: The Refrigerator Tour,https://www.ibdb.com/broadway-production/penn-teller-the-refrigerator-tour-4636,1093,1991-1992,1991
4256,Gypsy,https://www.ibdb.com/broadway-production/gypsy-4256,1093,1991-1992,1991
4617,Once on This Island,https://www.ibdb.com/broadway-production/once-on-this-island-4617,1093,1991-1992,1991
4622,Six Degrees of Separation,https://www.ibdb.com/broadway-production/six-degrees-of-separation-4622,1093,1991-1992,1991
4261,City of Angels,https://www.ibdb.com/broadway-production/city-of-angels-4261,1093,1991-1992,1991
4254,Grand Hotel,https://www.ibdb.com/broadway-production/grand-hotel-4254,1093,1991-1992,1991
4688,The Price,https://www.ibdb.com/broadway-production/the-price-4688,1094,1992-1993,1992
4689,Chinese Coffee,https://www.ibdb.com/broadway-production/chinese-coffee-4689,1094,1992-1993,1992
4690,Salome,https://www.ibdb.com/broadway-production/salome-4690,1094,1992-1993,1992
4691,The Real Inspector Hound,https://www.ibdb.com/broadway-production/the-real-inspector-hound-4691,1094,1992-1993,1992
4692,Anna Karenina,https://www.ibdb.com/broadway-production/anna-karenina-4692,1094,1992-1993,1992
4693,Oba Oba '93,https://www.ibdb.com/broadway-production/oba-oba-93-4693,1094,1992-1993,1992
4851,The Show Off,https://www.ibdb.com/broadway-production/the-show-off-4851,1094,1992-1993,1992
4694,Solitary Confinement,https://www.ibdb.com/broadway-production/solitary-confinement-4694,1094,1992-1993,1992
4697,Gypsy Passion,https://www.ibdb.com/broadway-production/gypsy-passion-4697,1094,1992-1993,1992
4695,3 From Brooklyn,https://www.ibdb.com/broadway-production/3-from-brooklyn-4695,1094,1992-1993,1992
4696,Someone Who'll Watch Over Me,https://www.ibdb.com/broadway-production/someone-wholl-watch-over-me-4696,1094,1992-1993,1992
4698,The Seagull,https://www.ibdb.com/broadway-production/the-seagull-4698,1094,1992-1993,1992
4699,My Favorite Year,https://www.ibdb.com/broadway-production/my-favorite-year-4699,1094,1992-1993,1992
4700,A Christmas Carol,https://www.ibdb.com/broadway-production/a-christmas-carol-4700,1094,1992-1993,1992
