id,x,y
A_68658,-17.622921279357676,-7.648502212415852
A_473407,-16.760458684535664,-7.592793231431694
A_58770,-16.945809738553997,-7.274060588735683
A_59961,-17.068295123864296,-8.02969493635064
A_60368,-16.516113633399957,-7.4596441577773
A_60456,-17.04429480651681,-7.970226356599957
A_473408,-16.639246435226816,-7.394201520677052
A_62395,-17.36131474549174,-7.903923556916821
A_62836,-16.969722704945934,-7.273715441585089
A_64520,-17.19260098949296,-7.597550148189974
A_64649,-17.13211376813267,-7.633887542701092
A_64967,-16.917021668186838,-7.271391136055651
A_473405,-17.040260725750016,-7.270281756834067
A_32994,-17.257831692784418,-8.75440183775795
A_34380,-17.391300667634166,-8.32675525479152
A_35181,-17.131888876168038,-8.894620516658653
A_36548,-17.507092847689723,-9.077006540448549
A_41493,-16.74003256194617,-8.87380061668493
A_42511,-17.325695054240114,-8.939696790212572
A_44826,-17.0301461227886,-8.936033461864039
A_47155,-17.657313627886726,-8.726953302512769
A_68044,-17.155260393048607,-8.482987969315996
A_50294,-16.936953632776724,-8.863779208388697
A_52170,-17.804122031968685,-9.212906742125927
A_53469,-17.245915718712173,-8.691233629915176
A_34107,-17.347894480419125,-8.999182958019798
A_58661,-16.83204252914784,-9.255701386725777
A_61395,-17.389793733051487,-8.890946217074513
A_63763,-17.585309127365182,-8.854573126115993
A_16539,-17.456286792983782,-8.345652629964814
A_444448,-16.303543919743337,-7.156483867109085
A_30996,-17.075669973197595,-7.478760707578223
A_31231,-16.4096720974406,-7.318095801082963
A_31463,-16.019592138410808,-7.3277197365515025
A_444445,-16.110474493543652,-6.9710913969742165
A_444450,-17.202664082122716,-7.607886508397001
A_444449,-16.122067154827032,-7.100870827107447
A_444447,-16.020857466168906,-7.109818178697392
A_444446,-16.131535880850823,-7.0430476219955
A_38400,-16.135760713572925,-7.131554007793038
A_444440,-16.344443081272793,-7.218476263621918
A_42451,-16.593646475837737,-7.4866861127091555
A_42452,-16.243877368802327,-7.15205127427863
A_444441,-15.984213210465033,-7.1868855688596085
A_432493,-16.283696429898313,-7.182945099609256
A_118088,-16.32650998837575,-7.831598950693421
A_112288,-16.20118972722121,-7.108002156681791
A_4545,-16.153595374252387,-7.153123323466596
A_444439,-15.990309493406599,-7.214484293568694
A_57800,-16.215602919891086,-7.310342397624836
A_444451,-16.22994315426351,-7.704448433366129
A_444452,-16.264626143326492,-7.140125535581053
A_444442,-16.198770200554975,-7.234283690886195
A_41025,-16.224504087737454,-7.201124778003577
A_64186,-17.31631375976614,-8.101964251406844
A_444436,-16.05698757194206,-7.0682827857635075
A_444453,-16.05447050234905,-7.2637384109868695
A_444435,-16.197398296825593,-7.029857845653078
A_444454,-16.157270503120948,-7.255796183516772
A_30953,-16.479636208543162,-7.7597390662088594
A_31287,-16.391958013794213,-7.952307885523833
A_38505,-15.645032417428402,-8.016356757629733
A_543550,-16.97402497702869,-7.814256154236259
A_44638,-15.708713901362081,-7.961369268247254
A_438981,-16.087592876544356,-7.890795832262557
A_46701,-16.426881689508335,-8.347879731066504
A_46718,-15.780022058010376,-7.8006644852364015
A_46740,-15.756617677594324,-8.048179423942223
A_47145,-16.03017218659205,-7.970546595460717
A_29131,-15.72840480726934,-7.912996668906828
A_50932,-15.720042413019033,-7.758704027405958
A_51091,-15.732568507938106,-7.8976736734481525
A_13600,-15.850779999233445,-7.8483106958607936
A_56551,-15.69560907426705,-8.013780206219632
A_57546,-15.719119658439688,-7.95593284395015
A_61298,-16.420276162601493,-8.132417759731458
A_62204,-15.81280506316778,-7.878800473681951
A_64613,-15.712471796927671,-7.711257214875235
A_65144,-15.748466960939442,-7.886622794513319
A_473413,-16.473894737093776,-7.5855782220963635
A_473414,-16.270078818996325,-7.356619277282253
A_449164,-16.691723893252803,-7.102232892953847
A_473417,-16.63959238337873,-7.582978829082034
A_32562,-16.644949358743624,-7.493919831020931
A_115753,-16.94905235934578,-7.738182839410408
A_449211,-17.28225708194864,-7.418029786382387
A_114456,-16.910829239327057,-7.644207508478117
A_39413,-16.442409965307025,-7.325322230522051
A_473412,-16.76696750275125,-7.340540096593412
A_473415,-16.530894609816436,-7.1732398258769505
A_49107,-16.97675917558676,-7.960281196560071
A_50869,-17.8228664018962,-7.846977747121236
A_473080,-16.311053196877186,-7.395072495388882
A_473419,-16.896632001554256,-7.383709066314057
A_68533,-17.704617465971328,-8.046497932273548
A_58286,-17.102174466749336,-8.273227774367317
A_68695,-16.465949392234165,-7.4812651115590105
A_59540,-16.904624856616763,-8.284789455953337
A_473416,-16.43333244033035,-7.46366761063739
A_62212,-16.83590503798665,-8.097638459196828
A_473418,-16.494729495208674,-7.380090460240679
A_113710,-16.916622865364875,-7.7011544930569285
A_64795,-16.4054225130972,-7.408853196298031
A_61680,-17.474540512153766,-8.585311557384683
A_36547,-17.613166267883553,-7.300206871190388
A_40299,-17.424730022240986,-8.289304438278679
A_9087,-17.105028664718688,-8.223968347917486
A_51217,-16.832969518154254,-8.403731262355478
A_68244,-17.164772888636435,-8.664074202535252
A_55656,-17.181001150426518,-7.612102174882991
A_56385,-17.882856963426416,-7.326082026525827
A_56458,-17.664571408678214,-7.576040510253861
A_63805,-17.048863359101695,-8.451704848412898
A_66813,-17.57977867002122,-7.336911088712292
A_31701,-16.962774103891405,-7.495109446055086
A_32512,-16.98424265515252,-7.478142207552558
A_92403,-17.078984206581808,-7.634667028425396
A_33906,-17.252874854558343,-7.668749654990349
A_439049,-17.03939326138722,-6.971523475197687
A_67459,-16.77165189307044,-7.340888170519062
A_40298,-16.88660736713493,-6.7888032891492225
A_41754,-16.64735137537318,-6.684301062315396
A_439043,-16.900327961957064,-6.756487384924086
A_67765,-16.6480589619824,-7.3739108991381555
A_66603,-16.707153532865984,-6.882584388420571
A_45695,-16.94006830655937,-7.510260580527801
A_439044,-16.805223333124417,-6.792423152043569
A_439047,-16.802404103364502,-7.003576363468876
A_53589,-17.621702224064798,-7.868265267067858
A_12160,-16.661252402728824,-6.992939420072713
A_54967,-16.80682928042083,-6.7926052886526005
A_57599,-16.61994607940749,-6.950364873109594
A_63039,-17.140359189872537,-6.731827998778078
A_68964,-16.489582554326404,-7.490757723405771
A_64210,-16.79993197944776,-7.455776402319157
A_439048,-16.618729793633047,-6.789760869945549
A_31269,-17.32188508668038,-8.070113734729473
A_32703,-17.147110528662502,-6.9756907467181
A_33282,-16.935853294422746,-7.037203704915429
A_33915,-17.125930881143557,-7.65153607787937
A_34797,-17.073431102832046,-7.602521365484079
A_92588,-16.548141180053396,-7.388707692137656
A_43692,-17.190868719572993,-7.291332545727092
A_47124,-16.992274411830525,-8.333641706067162
A_8262,-16.619323298961692,-7.41008287318758
A_51539,-16.825877023665218,-7.44912056741846
A_54656,-17.2191747540214,-8.171082807466108
A_68604,-17.33041140644843,-7.801459891342972
A_59675,-17.22407540003422,-8.225668689960612
A_63302,-17.16094508945626,-7.864266053486135
A_64014,-16.813378424735657,-8.01999648411882
A_66036,-16.74981906163097,-7.024517471541132
A_32720,-16.868644024084375,-9.010096282201664
A_66995,-17.248289676857283,-8.911322045611445
A_22390,-16.279532783140482,-8.988468640390124
A_45070,-17.129199226891654,-8.218288396948001
A_52389,-17.039275946910255,-8.118847338589223
A_53681,-17.01392926767106,-8.215448871213207
A_68568,-16.203105389608897,-8.978046013086805
A_68583,-17.20534085526416,-8.70257937463067
A_65461,-16.187380095857645,-9.095367145721156
A_36760,-17.612428597634725,-8.183155176567622
A_46809,-17.249621950840975,-6.975072368089144
A_50102,-17.76199028401524,-8.636901860749846
A_50243,-17.408430742842146,-8.723362395999997
A_57478,-17.462057010088234,-6.926864809060878
A_60622,-17.848444527246315,-7.414883803722118
A_29294,-16.565081875430558,-7.548009267546144
A_397535,-16.908025833784247,-7.634268437835821
A_397001,-16.68139927764175,-7.602648019797362
A_30348,-16.756938088626583,-7.496397869459207
A_30399,-16.680780586245906,-7.4888132784095855
A_31294,-16.587797158201923,-7.541697753539438
A_397551,-16.615954062586365,-7.356858624703129
A_32081,-16.64731102622296,-7.293127892477014
A_92313,-16.893586266614864,-7.55889915267527
A_32526,-16.77035192753676,-7.603738941702883
A_33288,-16.610888999356018,-7.428022965453241
A_397533,-16.613206805669986,-7.746387025247544
A_60201,-16.656187138356895,-7.393174999449172
A_98401,-16.556993332251043,-7.491777567172926
A_397546,-17.03123660917152,-7.71096164992819
A_397429,-16.61533052202722,-7.524620747429403
A_397563,-16.809221349354342,-7.580283249095858
A_5198,-17.236308009266924,-7.588963166041629
A_397540,-16.796549335244077,-7.351048358286713
A_98392,-16.589951517017656,-7.488969625529756
A_34998,-16.729218302054004,-7.631288648559719
A_35210,-16.57542537427195,-7.360429209169349
A_397554,-16.62963341259392,-7.549873533118058
A_397431,-16.530778457417984,-7.571096803409886
A_397555,-16.610567060476832,-7.567555285811865
A_98377,-16.599033287244815,-7.4499635786230884
A_98386,-16.51931140856237,-7.529297091607369
A_37301,-16.503209110182137,-7.591208397758284
A_37778,-16.79373846314733,-7.598222117769869
A_37812,-16.947969578313945,-7.578383041501263
A_397447,-16.610401151980813,-7.421281669754736
A_397448,-16.50112204879523,-7.628730370283295
A_397430,-16.65747332374965,-7.435708855939808
A_395839,-16.855907244436615,-7.560561715813372
A_397428,-16.494240113353566,-7.364736847601864
A_39273,-16.623916673667857,-7.388887807293548
A_39757,-16.871356095184115,-7.589811844153072
A_40090,-16.63600255115974,-7.507610873396442
A_397422,-16.704991146633503,-7.498198384281038
A_397562,-16.69833019440239,-7.562225268838334
A_41001,-16.550933694454994,-7.484174571367541
A_41150,-16.560070699257704,-7.576535060185349
A_113483,-16.752571534454606,-7.695752437531545
A_41648,-17.14956756279265,-7.898119401355664
A_97795,-17.091523563691194,-7.704320615041804
A_397572,-16.567633409616043,-7.495096455128246
A_42394,-16.667468815165332,-7.713232693616521
A_98393,-16.56408494662895,-7.861466230284507
A_397441,-16.66287350903763,-7.355108974502963
A_397539,-16.526658419511868,-7.516749276267047
A_397434,-16.70763702451763,-7.390097468753081
A_397537,-16.746902726010827,-7.558727175842794
A_44682,-17.242444019578198,-7.874746997344996
A_45215,-16.676929578346762,-7.424730962605898
A_45579,-16.53040017429431,-7.578019854647926
A_439083,-16.65309756451234,-7.347039342692847
A_397548,-16.548955703209966,-7.559304268861119
A_98405,-16.655067475779372,-7.400963916805947
A_397556,-16.80018416453516,-7.633718616437424
A_397436,-16.544025880816527,-7.502392820816469
A_397446,-16.556345093400886,-7.589271889483513
A_397557,-16.587565740898437,-7.51656278335613
A_114184,-16.735938804390265,-7.706527386348823
A_115561,-16.58471055376017,-7.59997675304836
A_397427,-16.62579009874736,-7.587464534105452
A_397536,-16.580286240935784,-7.384472925848859
A_98387,-16.58349144899888,-7.518439892365604
A_49381,-16.720620621654913,-7.329965065849975
A_397425,-16.561486873680835,-7.649303939730067
A_397440,-16.602074859484464,-7.460873369963696
A_68142,-17.236793337184864,-8.111016025059596
A_397552,-16.86302589307751,-7.479018725499026
A_115677,-16.664276790074336,-7.623818390428292
A_397544,-16.5381974466264,-7.444892201817849
A_68294,-16.921726178255483,-7.912625411705134
A_53197,-16.735194237726976,-7.806089759561919
A_98372,-16.509401986865903,-7.44629365773606
A_115933,-16.86024754787924,-7.493886692336774
A_397538,-16.51543684847418,-7.6002732728953415
A_397423,-16.5385476524369,-7.6143528747723686
A_397451,-16.687388065112945,-7.476768613339349
A_115918,-16.772372064297066,-7.597083100697374
A_397444,-16.55540050253841,-7.496746277925331
A_54934,-16.515735782632024,-7.553904061047625
A_98385,-17.114502244954753,-7.723079344482971
A_55770,-16.65346871859393,-7.6341232282939835
A_117964,-17.0938569316124,-8.063463476573823
A_397558,-16.631203950052594,-7.375892273235186
A_397530,-16.544164673360402,-7.442124607605694
A_397541,-16.593964659341033,-7.431063133438037
A_56502,-16.643202737807304,-7.423653243775654
A_439085,-16.566817292497333,-7.540916375865376
A_397545,-16.694732790629327,-7.469498807821237
A_397559,-16.580309628162365,-7.458391966848125
A_397560,-16.4684101801425,-7.551820943776351
A_397534,-16.53530979141433,-7.511922273012202
A_397561,-16.834267264357013,-7.562415351628625
A_397543,-16.946074037022054,-7.501075283020022
A_98384,-17.145003015670227,-7.9581910176280175
A_58776,-16.635198086473036,-7.508685356385137
A_383839,-16.95078486706803,-7.610329056545225
A_397547,-16.76818760137982,-7.724156877753282
A_397553,-16.617718502358606,-7.412523642327768
A_397424,-16.643894027583684,-7.424219303179605
A_59893,-16.606826848236114,-7.6352448621304045
A_459199,-16.637817950135354,-7.525124831369587
A_397437,-16.66855494482327,-7.528173261596087
A_397550,-16.70511530019341,-7.492773854275454
A_397442,-16.559760843609673,-7.501293291321142
A_114533,-16.741404411290894,-7.6605643460717
A_76958,-16.972912491324454,-7.605321203139716
A_397549,-16.840624081211644,-7.485998934611481
A_61961,-16.889056460864513,-7.622155653649693
A_68903,-16.882886873233094,-7.692673836902334
A_397426,-16.5699745237004,-7.507788461256948
A_62927,-16.90029703732871,-7.689661261671358
A_115555,-16.546358355344598,-7.363732808139376
A_117947,-17.03715412251116,-7.515101511264877
A_98388,-16.663960044935948,-7.374101105888768
A_397531,-16.59970859111092,-7.553374627820344
A_387116,-16.945273729888275,-7.616821429448141
A_98413,-16.69378328673422,-7.51786488872164
A_397532,-16.54712786445288,-7.393016444280279
A_32132,-17.21040433579245,-6.239629795171745
A_528746,-16.689386459543112,-6.218893573944042
A_528748,-17.098466840976517,-6.36954021123082
A_45021,-17.134290995239297,-7.511855522426729
A_46267,-17.875513140112105,-7.340284591905366
A_441256,-16.80646139319228,-7.229500761697627
A_472781,-17.198065668964222,-6.294841420339594
A_52458,-17.42685375800235,-6.255680632691872
A_58070,-16.976873181216142,-6.430412560071972
A_114836,-17.420707548506,-6.842096689941178
A_59287,-16.985705359079876,-6.832135583203424
A_116049,-16.799771011558985,-6.370046686924189
A_65658,-17.177467185126936,-6.993955815198171
A_29260,-17.314063439181464,-8.621442025546477
A_29725,-17.115501961620094,-8.119389776291099
A_32378,-16.658853062869742,-8.784302813609012
A_35997,-17.60396465211462,-8.522491567934864
A_37978,-16.491439434537224,-8.825708092614462
A_42179,-16.905635961249736,-9.045284141021842
A_42896,-17.15446476008222,-9.070332989799448
A_6035,-17.14236994396704,-8.761312759376706
A_45895,-16.69948794801046,-9.025672064173248
A_15172,-17.261042954382933,-8.820087034571433
A_47061,-17.619674097853643,-8.159925486893014
A_48059,-17.503619814418023,-8.71380695959541
A_67991,-16.996471971671962,-8.534568869241623
A_49291,-16.621139451688265,-9.047166011197715
A_65892,-17.574233880011015,-8.777179916640122
A_439167,-17.77874658371019,-6.968314258096261
A_439166,-17.802372062371482,-6.833583898272896
A_439168,-17.990546185458125,-6.718783681359566
A_37869,-18.06242201233999,-6.764440291042515
A_439161,-17.81878582825619,-7.02127227496953
A_439162,-17.88452112213529,-6.897816596067256
A_439169,-17.247889652597916,-7.273391741581168
A_439164,-18.087274701214508,-6.895489455292561
A_439165,-17.97777571634167,-6.889129790270641
A_48498,-18.151270779610876,-6.974727849873818
A_49042,-17.84194615499418,-6.99642778788538
A_49931,-17.85749397061989,-6.867252487895087
A_439160,-17.786792719740458,-6.888518121478911
A_68475,-17.923765760224946,-8.449908520200882
A_55414,-17.994666332440396,-6.828699776111197
A_58589,-17.923803194869436,-6.806031871788735
A_59512,-17.99172288163964,-6.920483609617601
A_59740,-17.608028679579988,-7.689905624983014
A_59924,-17.643599107702507,-6.9156440241089845
A_68778,-17.607743276440576,-8.079379973587264
A_61570,-17.725056567039584,-7.607932270623149
A_62277,-17.961173452062503,-6.874668766000443
A_16340,-17.925750561887554,-6.925059446161417
