id,x,y
A_397572,-44.17991638183594,-314.6133117675781
A_42394,-44.07210159301758,-315.11492919921875
A_98393,-45.113502502441406,-314.93438720703125
A_397441,-45.41943359375,-314.4339599609375
A_397539,-44.612361907958984,-315.3280334472656
A_397434,-44.311622619628906,-314.40594482421875
A_397537,-45.16581726074219,-313.6755065917969
A_44682,-45.01485061645508,-315.1558837890625
A_45215,-45.04346466064453,-314.755615234375
A_45579,-45.373992919921875,-315.1324768066406
A_439083,-44.49618911743164,-314.2294006347656
A_397548,-45.07882308959961,-314.2757263183594
A_98405,-44.03498077392578,-315.26055908203125
A_397556,-45.22909927368164,-313.2156982421875
A_397436,-45.275177001953125,-314.1951904296875
A_397446,-43.84725570678711,-314.7562561035156
A_397557,-44.707801818847656,-313.757568359375
A_114184,-44.57328796386719,-314.63250732421875
A_115561,-44.611427307128906,-314.7122497558594
A_397427,-44.41342544555664,-314.8127746582031
A_397536,-44.7578125,-314.40985107421875
A_98387,-43.91386032104492,-315.0829162597656
A_49381,-45.216880798339844,-314.8107604980469
A_397425,-43.918235778808594,-313.8517150878906
A_397440,-44.400577545166016,-315.16058349609375
A_68142,-44.71768569946289,-315.111572265625
A_397552,-43.701969146728516,-314.21075439453125
A_115677,-44.94934844970703,-313.31103515625
A_397544,-44.34973907470703,-314.3382873535156
A_68294,-45.35392761230469,-314.76519775390625
A_53197,-45.081729888916016,-313.58563232421875
A_98372,-44.02024841308594,-314.58734130859375
A_115933,-45.219398498535156,-314.5014953613281
A_397538,-44.015628814697266,-315.0779724121094
A_397423,-44.63454818725586,-315.197998046875
A_397451,-44.52930450439453,-315.51837158203125
A_115918,-44.28306198120117,-315.29840087890625
A_397444,-44.39004898071289,-314.5379333496094
A_54934,-44.55107498168945,-314.7432556152344
A_98385,-45.146366119384766,-314.37982177734375
A_55770,-43.65837097167969,-314.5713806152344
A_117964,-44.85028839111328,-313.69830322265625
A_397558,-43.938873291015625,-314.1908874511719
A_397530,-44.76199722290039,-314.0141296386719
A_397541,-45.05511474609375,-315.0282287597656
A_56502,-44.421993255615234,-314.3573303222656
A_439085,-44.334922790527344,-314.86767578125
A_397545,-44.942848205566406,-314.95648193359375
A_397559,-44.090354919433594,-314.3414611816406
A_397560,-45.34150695800781,-314.44061279296875
A_397534,-44.97489547729492,-315.0439758300781
A_397561,-45.042781829833984,-315.4630126953125
A_397543,-44.66777420043945,-314.1856994628906
A_98384,-44.32701110839844,-314.7566223144531
A_58776,-44.38239288330078,-313.8588562011719
A_383839,-44.79059982299805,-314.5452575683594
A_397547,-44.52461624145508,-314.467041015625
A_397553,-44.207977294921875,-314.73193359375
A_397424,-44.35789108276367,-314.9867248535156
A_59893,-45.32121276855469,-314.58392333984375
A_459199,-44.855735778808594,-313.95733642578125
A_397437,-44.467586517333984,-314.02044677734375
A_397550,-45.20124435424805,-314.55889892578125
A_397442,-44.69620895385742,-314.8786315917969
A_114533,-45.06468200683594,-313.47564697265625
A_76958,-45.43836212158203,-313.387451171875
A_397549,-44.150115966796875,-314.21417236328125
A_61961,-20.945838928222656,-307.603515625
A_68903,-45.38441848754883,-313.6674499511719
A_397426,-44.14577865600586,-314.00958251953125
A_62927,-45.19426727294922,-314.01318359375
A_115555,-45.457855224609375,-314.6055603027344
A_117947,-44.45305252075195,-314.9643249511719
A_98388,-44.66516876220703,-314.3831787109375
A_397531,-44.97980880737305,-314.658203125
A_387116,-44.089839935302734,-315.0426940917969
A_98413,-45.29421615600586,-314.39727783203125
A_397532,-44.27688217163086,-314.9831237792969
A_32132,-9.799532890319824,-269.6254577636719
A_528746,-9.24288272857666,-269.67083740234375
A_528748,-9.095924377441406,-269.4083251953125
A_45021,-272.1863098144531,-206.7269287109375
A_46267,-300.10595703125,82.16000366210938
A_441256,-7.354816913604736,-271.3766784667969
A_472781,-10.070627212524414,-269.13720703125
A_52458,-9.29837417602539,-269.0640869140625
A_58070,-9.588261604309082,-269.21136474609375
A_114836,100.63815307617188,-260.79473876953125
A_59287,-9.937976837158203,-268.7779235839844
A_116049,-9.250567436218262,-268.867919921875
A_65658,-212.5426025390625,-297.4995422363281
A_29260,-214.23043823242188,-49.22709655761719
A_29725,-188.49005126953125,-245.6190643310547
A_32378,-103.23458862304688,27.7218074798584
A_35997,-130.30389404296875,25.714096069335938
A_37978,-103.40272521972656,26.95789909362793
A_42179,-103.65805053710938,27.863739013671875
A_42896,-17.48029899597168,74.69403076171875
A_6035,23.998291015625,-90.07147216796875
A_45895,-103.80599975585938,27.192678451538086
A_15172,-120.65873718261719,24.491174697875977
A_47061,-283.1875305175781,-51.46173858642578
A_48059,-52.83028030395508,10.388582229614258
A_67991,-103.0991439819336,27.336254119873047
A_49291,-103.6964340209961,27.472341537475586
A_65892,-58.11440658569336,32.07014465332031
A_439167,88.88400268554688,-289.3235168457031
A_439166,89.34687042236328,-289.9034729003906
A_439168,89.18993377685547,-289.1219482421875
A_37869,89.3160629272461,-289.6155090332031
A_439161,88.91090393066406,-288.87689208984375
A_439162,89.330810546875,-289.3189392089844
A_439169,88.53264617919922,-289.70477294921875
A_439164,88.62513732910156,-288.8106689453125
A_439165,89.2901611328125,-288.99713134765625
A_48498,88.74591827392578,-289.4629211425781
A_49042,89.41011810302734,-289.1686096191406
A_49931,88.93389129638672,-289.66644287109375
A_439160,89.06644439697266,-288.72039794921875
A_68475,-219.80128479003906,-83.2973861694336
