id,x,y
A_47503,-1716.6138412404696,-6724.873593316952
A_68026,-1688.0184271839478,-6564.878692031081
A_49075,-2153.268996873901,-6584.377241956684
A_52412,-1798.85794115803,-5947.264996894024
A_68348,-1799.235723671057,-5674.73516291432
A_55744,-1563.3045569467647,-5771.274330329891
A_55937,-1773.3802575955415,-5872.118322069635
A_68540,-1605.0048720069246,-5965.947174617275
A_59045,-1402.686444938203,-6285.257542097484
A_61915,-1330.0627946777665,-6635.2233212849915
A_62318,-1807.6264912791169,-6646.100811233109
A_7806,-1805.6015696428553,-5126.665811909188
A_65691,-1607.914023533516,-6048.412190596358
A_14085,-1658.8141972983992,-5727.517695635392
A_30940,-1262.5241567192893,-4666.931946547195
A_31531,-1304.2359320457224,-5325.119135642225
A_33626,-1364.8983105677498,-4802.297962696582
A_35369,-1103.636124435149,-4756.331303515723
A_35938,-1116.8004846727288,-4888.846302071703
